memory_growth,logical_devices,core_freq,gpu_freq,emc_freq,num_cores,scheduler.policy,vm.swappiness,vm.vfs_cache_pressure,vm.dirty_background_ratio,vm.drop_caches,vm.nr_hugepages,vm.overcommit_ratio,vm.overcommit_memory,vm.overcommit_hugepages,kernel.sched_child_runs_first,kernel.sched_rt_runtime_us,vm.dirty_bytes,vm.dirty_background_bytes,vm.dirty_ratio,swap_memory,kernel.max_pids,kernel.sched_latency_ns,kernel.sched_nr_migrate,kernel.cpu_time_max_percent,kernel.sched_time_avg_ms,total_energy_consumption,bug_id,method,num_samples,gain
0.5,1.0,499200.0,499200.0,204000000.0,2.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,55754,5.0,bugdoc,266,64.37218388374394
0.5,2.0,2265600.0,2265600.0,204000000.0,2.0,0.0,100.0,500.0,80.0,3.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,60057,5.0,bugdoc,266,61.62248892466927
0.5,2.0,2265600.0,499200.0,204000000.0,2.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,55114,5.0,bugdoc,266,64.78115547886544
0.5,1.0,1420800.0,499200.0,408000000.0,2.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,57290,5.0,bugdoc,266,63.39065205545237
0.5,1.0,499200.0,499200.0,204000000.0,2.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,60928,5.0,bugdoc,266,61.06590414443362
0.5,2.0,499200.0,2265600.0,204000000.0,2.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,61149,5.0,bugdoc,266,60.92468114049322
0.9,2.0,499200.0,1420800.0,600000000.0,2.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,65020,6.0,bugdoc,266,62.110007087072226
0.9,2.0,1420800.0,499200.0,600000000.0,1.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,68499,6.0,bugdoc,266,60.08264188645587
0.9,2.0,1420800.0,499200.0,600000000.0,3.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,60607,6.0,bugdoc,266,64.68165486813575
0.9,2.0,1420800.0,499200.0,600000000.0,3.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,1.0,32768.0,96000000.0,128.0,50.0,1000.0,65047,6.0,bugdoc,266,62.0942730081942
0.9,2.0,1420800.0,499200.0,600000000.0,2.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,62379,6.0,bugdoc,266,63.64903309880773
0.9,2.0,1420800.0,499200.0,600000000.0,3.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,1.0,1.0,1.0,950000.0,30.0,30.0,50.0,1.0,32768.0,96000000.0,128.0,50.0,1000.0,60539,6.0,bugdoc,266,64.72128143716188
0.9,2.0,499200.0,499200.0,600000000.0,1.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,62809,6.0,bugdoc,266,63.39845332408366
0.9,2.0,1420800.0,499200.0,600000000.0,2.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,60.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,62597,6.0,bugdoc,266,63.52199498045924
0.9,2.0,1420800.0,268800.0,600000000.0,3.0,0.0,60.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,66729,6.0,bugdoc,266,61.114098168459584
0.9,2.0,499200.0,1804800.0,600000000.0,1.0,0.0,100.0,100.0,80.0,3.0,1.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,65990,6.0,bugdoc,266,61.544745734787696
0.9,1.0,1420800.0,268800.0,600000000.0,3.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,68340,6.0,bugdoc,266,60.17529812873755
0.9,2.0,499200.0,1804800.0,600000000.0,1.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,1.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,65968,6.0,bugdoc,266,61.55756609535498
0.9,2.0,499200.0,268800.0,600000000.0,3.0,0.0,100.0,100.0,80.0,3.0,2.0,50.0,0.0,1.0,1.0,950000.0,30.0,30.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,1000.0,66991,6.0,bugdoc,266,60.961419328976554
0.5,1.0,729600.0,499200.0,600000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,52338,7.0,bugdoc,266,62.74073881939454
0.5,1.0,729600.0,499200.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,1.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,53831,7.0,bugdoc,266,61.6778767126529
0.5,1.0,729600.0,499200.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,1000.0,52496,7.0,bugdoc,266,62.62825910548619
0.5,1.0,729600.0,499200.0,1866000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,49249,7.0,bugdoc,266,64.9397884159953
0.5,1.0,729600.0,499200.0,600000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,55516,7.0,bugdoc,266,60.478330396604896
0.5,1.0,729600.0,499200.0,1866000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,1000.0,49236,7.0,bugdoc,266,64.94904307600041
0.9,2.0,729600.0,499200.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,51381,7.0,bugdoc,266,63.422024175155926
0.5,1.0,729600.0,2265600.0,600000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,50559,7.0,bugdoc,266,64.00720344624877
0.5,1.0,729600.0,499200.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,55875,7.0,bugdoc,266,60.22275940107894
0.5,1.0,729600.0,499200.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,51995,7.0,bugdoc,266,62.98491946414496
0.9,1.0,729600.0,499200.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,49501,7.0,bugdoc,266,64.7603903912807
0.5,1.0,729600.0,499200.0,1866000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,50975,7.0,bugdoc,266,63.71105432608499
0.5,1.0,729600.0,499200.0,800000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,55108,7.0,bugdoc,266,60.76878434138091
0.5,1.0,499200.0,2265600.0,800000000.0,4.0,0.0,60.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,50204,7.0,bugdoc,266,64.25992685408085
0.5,1.0,1804800.0,2265600.0,800000000.0,1.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,950000.0,60.0,30.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,1000.0,53006,7.0,bugdoc,266,62.26519167451616
0.5,1.0,729600.0,499200.0,2133000000.0,4.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,50586,7.0,bugdoc,266,63.987982229315065
0.9,2.0,1420800.0,1804800.0,600000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,60579,8.0,bugdoc,266,62.61649523272877
0.9,2.0,499200.0,499200.0,600000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,500000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,61528,8.0,bugdoc,266,62.03086413904712
0.9,1.0,1420800.0,499200.0,600000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,64542,8.0,bugdoc,266,60.17091459599497
0.9,2.0,1420800.0,499200.0,600000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,58142,8.0,bugdoc,266,64.12037613399553
0.9,2.0,1420800.0,499200.0,600000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,63230,8.0,bugdoc,266,60.98055421128509
0.9,2.0,499200.0,1804800.0,600000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,64160,8.0,bugdoc,266,60.40664808154439
0.9,2.0,499200.0,499200.0,600000000.0,3.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,64274,8.0,bugdoc,266,60.33629829789875
0.9,1.0,499200.0,499200.0,800000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,61725,8.0,bugdoc,266,61.909294776080536
0.9,2.0,1420800.0,499200.0,408000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,63798,8.0,bugdoc,266,60.63003949978755
0.9,2.0,499200.0,499200.0,600000000.0,1.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,60311,8.0,bugdoc,266,62.78187893463254
0.9,2.0,499200.0,499200.0,2133000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,30.0,50.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,62014,8.0,bugdoc,266,61.73095190350519
0.9,2.0,192000.0,1804800.0,204000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,61995,8.0,bugdoc,266,61.742676867446136
0.9,1.0,1420800.0,499200.0,408000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,60995,8.0,bugdoc,266,62.35978023275872
0.9,2.0,499200.0,1804800.0,600000000.0,1.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,57320,8.0,bugdoc,266,64.62763510028249
0.9,2.0,499200.0,499200.0,2133000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,30.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,60511,8.0,bugdoc,266,62.65845826157002
0.9,2.0,192000.0,1804800.0,204000000.0,2.0,1.0,60.0,500.0,80.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,50.0,2000.0,56886,8.0,bugdoc,266,64.89545796082815
0.9,2.0,422400.0,499200.0,1866000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,63166,9.0,bugdoc,266,62.77227417184372
0.9,1.0,422400.0,499200.0,1065600000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,30.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,67005,9.0,bugdoc,266,60.50970824311162
0.9,2.0,422400.0,2265600.0,1065600000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,60311,9.0,bugdoc,266,64.4549065569779
0.9,2.0,422400.0,499200.0,600000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,67523,9.0,bugdoc,266,60.20441802402247
0.9,1.0,422400.0,499200.0,1065600000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,50.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,67746,9.0,bugdoc,266,60.07298999534124
0.9,1.0,499200.0,499200.0,1065600000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,67543,9.0,bugdoc,266,60.19263075687618
0.9,2.0,422400.0,268800.0,600000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,61706,9.0,bugdoc,266,63.632744673523554
0.9,1.0,1420800.0,499200.0,1065600000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,67117,9.0,bugdoc,266,60.44369954709234
0.9,2.0,422400.0,268800.0,1065600000.0,2.0,0.0,100.0,100.0,10.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,62335,9.0,bugdoc,266,63.262035121772456
0.9,2.0,499200.0,268800.0,1065600000.0,2.0,0.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,66428,9.0,bugdoc,266,60.84977090028235
0.9,2.0,499200.0,268800.0,204000000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,60534,9.0,bugdoc,266,64.32347852829668
0.9,2.0,499200.0,2265600.0,1065600000.0,2.0,0.0,60.0,100.0,80.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,5.0,1.0,65536.0,24000000.0,128.0,50.0,1000.0,66151,9.0,bugdoc,266,61.013024550258585
0.5,2.0,729600.0,1804800.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,58903,10.0,bugdoc,266,61.44430339117769
0.5,2.0,1420800.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,32768.0,96000000.0,128.0,50.0,2000.0,56933,10.0,bugdoc,266,62.73379157207475
0.5,2.0,499200.0,499200.0,408000000.0,1.0,1.0,100.0,100.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,54209,10.0,bugdoc,266,64.51681989936593
0.5,2.0,1420800.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,56649,10.0,bugdoc,266,62.91968733013301
0.5,2.0,1420800.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,53644,10.0,bugdoc,266,64.88664772789731
0.5,2.0,729600.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,56710,10.0,bugdoc,266,62.879759015902195
0.5,2.0,1420800.0,499200.0,408000000.0,1.0,1.0,60.0,500.0,80.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,256.0,50.0,2000.0,54210,10.0,bugdoc,266,64.51616533683755
0.5,2.0,499200.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,53669,10.0,bugdoc,266,64.87028366468796
0.5,2.0,499200.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,53805,10.0,bugdoc,266,64.78126316082908
0.5,1.0,1420800.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,80.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,59907,10.0,bugdoc,266,60.78712261269005
0.5,2.0,499200.0,268800.0,408000000.0,2.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,55491,10.0,bugdoc,266,63.67767073799027
0.5,2.0,2265600.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,56639,10.0,bugdoc,266,62.92623295541675
0.5,2.0,1420800.0,499200.0,408000000.0,1.0,1.0,60.0,500.0,80.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,55889,10.0,bugdoc,266,63.41715485169737
0.5,2.0,729600.0,2265600.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,59464,10.0,bugdoc,266,61.077093812759784
0.5,2.0,729600.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,58088,10.0,bugdoc,266,61.97777185180261
0.5,2.0,1420800.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,59860,10.0,bugdoc,266,60.81788705152362
0.5,2.0,499200.0,2265600.0,408000000.0,1.0,1.0,100.0,500.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,56846,10.0,bugdoc,266,62.7907385120433
0.5,1.0,1420800.0,1804800.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,56943,11.0,bugdoc,266,64.84727425045274
0.5,1.0,499200.0,499200.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,500000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,62783,11.0,bugdoc,266,61.2420564295203
0.5,1.0,1420800.0,499200.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,58230,11.0,bugdoc,266,64.05276819984657
0.5,2.0,1420800.0,499200.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60784,11.0,bugdoc,266,62.476102735007274
0.5,2.0,1420800.0,499200.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,30.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,57326,11.0,bugdoc,266,64.61083616390871
0.5,1.0,499200.0,1804800.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,62199,11.0,bugdoc,266,61.60257821161355
0.5,1.0,499200.0,499200.0,600000000.0,3.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,57561,11.0,bugdoc,266,64.46576318652531
0.5,1.0,499200.0,499200.0,1866000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60234,11.0,bugdoc,266,62.815635235266335
0.5,2.0,1420800.0,499200.0,408000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60978,11.0,bugdoc,266,62.35634036218863
0.5,1.0,499200.0,499200.0,600000000.0,1.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,57080,11.0,bugdoc,266,64.76269979129731
0.5,1.0,499200.0,499200.0,2133000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60505,11.0,bugdoc,266,62.64833831241141
0.5,1.0,960000.0,1804800.0,204000000.0,2.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,63252,11.0,bugdoc,266,60.952527806572135
0.5,1.0,1420800.0,499200.0,408000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,61591,11.0,bugdoc,266,61.977915957354455
0.5,1.0,499200.0,1804800.0,600000000.0,1.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,62414,11.0,bugdoc,266,61.469851870603186
0.5,1.0,499200.0,499200.0,2133000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,58836,11.0,bugdoc,266,63.67866511774296
0.5,1.0,960000.0,1804800.0,204000000.0,2.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60723,11.0,bugdoc,266,62.513759975945106
0.9,2.0,1036800.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,66283,12.0,bugdoc,266,60.790157665463674
0.9,1.0,1036800.0,499200.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,60076,12.0,bugdoc,266,64.46192103420779
0.9,2.0,1036800.0,2265600.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,59568,12.0,bugdoc,266,64.76242945878037
0.9,2.0,1036800.0,499200.0,600000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,60437,12.0,bugdoc,266,64.24837075611586
